,customer,recency,frequency,monetary,country
2697,12560,11,3,2134.01,Germany
2698,13169,23,2,712.88,United Kingdom
2699,13208,13,6,1217.65,United Kingdom
2700,13731,23,2,610.59,United Kingdom
2701,13925,2,4,678.25,United Kingdom
2702,14581,7,1,138.6,United Kingdom
2703,14960,9,2,221.27,United Kingdom
2704,14973,2,3,1314.45,United Kingdom
2705,15041,8,1,179.93,United Kingdom
2706,15047,15,1,343.62,United Kingdom
2707,15512,23,2,121.0,United Kingdom
2708,15707,3,4,916.98,United Kingdom
2709,16210,0,18,21086.3,United Kingdom
2710,16368,19,2,479.91,United Kingdom
2711,16493,3,4,1351.63,United Kingdom
2712,16644,15,2,833.78,United Kingdom
2713,16833,5,4,1106.53,United Kingdom
2714,17131,5,5,2463.17,United Kingdom
2715,17628,11,1,75.75,United Kingdom
2716,17990,13,3,630.84,United Kingdom
2717,12901,1,28,17654.54,United Kingdom
2718,13069,5,24,4431.44,United Kingdom
2719,13080,17,1,58.08,United Kingdom
2720,13863,24,1,305.78,United Kingdom
2721,13971,3,8,2758.26,United Kingdom
2722,14259,9,1,120.0,United Kingdom
2723,14299,5,9,3965.62,United Kingdom
2724,14428,9,5,1224.06,United Kingdom
2725,14438,24,1,131.9,United Kingdom
2726,14673,0,5,1736.4,United Kingdom
2727,15033,0,10,2557.18,United Kingdom
2728,15179,6,5,2206.95,United Kingdom
2729,15933,1,3,1107.46,United Kingdom
2730,16614,20,1,506.19,United Kingdom
2731,17175,4,4,1443.69,United Kingdom
2732,17526,8,4,1195.9,United Kingdom
2733,17923,28,1,207.5,United Kingdom
2734,18229,0,20,7276.9,United Kingdom
2735,18280,23,1,180.6,United Kingdom
2736,12569,0,32,4124.69,Germany
2737,12660,2,1,245.1,France
2738,12716,1,2,1053.49,France
2739,12783,5,6,2225.91,Portugal
2740,12963,1,8,1856.63,United Kingdom
2741,13061,2,1,248.61,United Kingdom
2742,13513,25,1,205.1,United Kingdom
2743,13602,24,1,428.89,United Kingdom
2744,13871,0,13,6403.25,United Kingdom
2745,13969,3,18,9024.17,United Kingdom
2746,14342,5,4,668.56,United Kingdom
2747,14701,1,9,2526.09,United Kingdom
2748,14704,0,9,1493.96,United Kingdom
2749,15554,23,1,217.2,United Kingdom
2750,15837,24,1,391.98,United Kingdom
2751,16083,0,2,1317.62,United Kingdom
2752,16325,6,3,594.24,United Kingdom
2753,16398,0,2,1705.8,United Kingdom
2754,16479,1,2,300.83,United Kingdom
2755,16976,13,1,251.52,United Kingdom
2756,17107,5,6,10797.48,United Kingdom
2757,17436,3,2,216.3,United Kingdom
2758,12614,23,1,315.6,Germany
2759,12832,23,2,383.03,United Kingdom
2760,13059,26,1,183.4,United Kingdom
2761,13103,0,1,243.94,United Kingdom
2762,13419,23,1,221.06,United Kingdom
2763,13427,10,3,582.6,United Kingdom
2764,13799,12,2,688.86,United Kingdom
2765,13999,0,12,3901.81,United Kingdom
2766,14050,5,2,746.36,United Kingdom
2767,14373,379,1,76.55,United Kingdom
2768,14907,15,7,3501.1,United Kingdom
2769,14950,10,1,371.2,United Kingdom
2770,15768,2,3,621.83,United Kingdom
2771,16033,3,20,8778.82,United Kingdom
2772,16042,6,5,1177.47,United Kingdom
2773,16385,20,3,554.86,United Kingdom
2774,16511,12,3,918.33,United Kingdom
2775,16717,0,6,3843.08,United Kingdom
2776,17987,23,1,198.57,United Kingdom
2777,18004,383,1,157.92,United Kingdom
2778,12417,0,9,3649.1,Belgium
2779,12425,8,1,777.2,Portugal
2780,12670,1,5,2996.05,France
2781,12823,0,5,1759.5,United Kingdom
2782,12997,4,4,1226.89,United Kingdom
2783,13756,11,14,5189.52,United Kingdom
2784,13883,0,5,2674.48,United Kingdom
2785,14226,0,5,2214.79,United Kingdom
2786,14306,11,2,2093.32,United Kingdom
2787,14388,1,8,3212.84,United Kingdom
2788,14754,4,2,638.05,United Kingdom
2789,15000,7,1,490.52,United Kingdom
2790,15135,16,1,139.05,United Kingdom
2791,15153,22,1,329.25,United Kingdom
2792,16190,0,1,215.08,United Kingdom
2793,16268,1,2,667.65,United Kingdom
2794,16589,1,3,459.24,United Kingdom
2795,16838,4,2,588.85,United Kingdom
2796,17063,1,7,1461.14,United Kingdom
2797,17765,2,3,367.63,United Kingdom
2798,17936,26,1,380.13,United Kingdom
2799,12371,4,2,1887.96,Switzerland
2800,12714,0,5,4708.86,France
2801,12778,0,6,822.23,Netherlands
2802,12812,4,1,229.64,Japan
2803,12829,23,2,293.0,United Kingdom
2804,13113,0,24,12245.96,United Kingdom
2805,13198,1,6,3401.24,United Kingdom
2806,13758,2,7,3190.55,United Kingdom
2807,13870,0,8,2770.94,United Kingdom
2808,14121,1,4,2780.15,United Kingdom
2809,14304,29,1,383.45,United Kingdom
2810,14441,1,4,1712.89,United Kingdom
2811,14913,19,4,1227.43,United Kingdom
2812,14951,9,1,311.69,United Kingdom
2813,15124,13,2,184.19,United Kingdom
2814,15168,16,1,106.56,United Kingdom
2815,15192,18,3,1044.32,United Kingdom
2816,15306,16,3,1174.35,United Kingdom
2817,15528,0,1,229.33,United Kingdom
2818,15553,20,1,428.93,United Kingdom
2819,15630,5,2,1186.35,United Kingdom
2820,15722,7,5,2211.21,United Kingdom
2821,16101,0,1,1290.7,United Kingdom
2822,16106,25,1,108.38,United Kingdom
2823,17024,5,3,95.85,United Kingdom
2824,17084,26,2,2747.99,United Kingdom
2825,17333,15,1,494.25,United Kingdom
2826,17763,9,1,15.0,United Kingdom
2827,18016,2,5,1477.66,United Kingdom
2828,12695,6,4,582.1,France
2829,13223,7,2,163.2,United Kingdom
2830,13394,8,8,2520.02,United Kingdom
2831,13638,6,1,122.64,United Kingdom
2832,13930,4,2,337.34,United Kingdom
2833,13979,3,1,869.87,United Kingdom
2834,14023,27,2,584.07,United Kingdom
2835,14133,2,3,605.64,United Kingdom
2836,14251,1,5,2879.7,United Kingdom
2837,14329,2,7,4975.24,United Kingdom
2838,14885,0,1,765.32,United Kingdom
2839,15035,19,1,252.73,United Kingdom
2840,15165,394,1,487.75,United Kingdom
2841,15297,1,3,641.94,United Kingdom
2842,15423,29,1,43.5,United Kingdom
2843,15489,13,3,1134.28,United Kingdom
2844,15737,5,8,1188.12,United Kingdom
2845,15758,15,1,205.25,United Kingdom
2846,15897,1,2,208.59,United Kingdom
2847,15971,7,12,4199.85,United Kingdom
2848,16079,0,3,1352.0,United Kingdom
2849,16174,2,3,1009.55,United Kingdom
2850,16593,10,3,330.03,United Kingdom
2851,16638,3,10,1680.72,United Kingdom
2852,16817,5,9,1604.75,United Kingdom
2853,17309,25,1,82.75,United Kingdom
2854,17370,2,4,446.18,United Kingdom
2855,17456,386,1,249.86,United Kingdom
2856,17507,7,2,605.58,United Kingdom
2857,17714,7,1,153.0,United Kingdom
2858,17816,15,4,36.56,United Kingdom
2859,17914,24,1,329.36,United Kingdom
2860,12720,0,25,5781.73,Germany
2861,13334,12,3,3502.32,United Kingdom
2862,13600,0,1,219.52,United Kingdom
2863,14633,12,1,344.9,United Kingdom
2864,14636,14,2,609.85,United Kingdom
2865,15019,12,1,252.81,United Kingdom
2866,15291,10,15,4668.3,United Kingdom
2867,15389,10,1,500.0,United Kingdom
2868,15969,9,3,666.1,United Kingdom
2869,16759,21,3,789.79,United Kingdom
2870,16812,381,1,479.35,United Kingdom
2871,16961,15,1,234.17,United Kingdom
2872,17262,4,5,1253.36,United Kingdom
2873,13484,18,1,313.8,United Kingdom
2874,13618,11,1,177.34,United Kingdom
2875,13708,17,1,285.33,United Kingdom
2876,13727,19,2,333.48,United Kingdom
2877,14185,18,1,197.65,United Kingdom
2878,14262,6,8,2618.23,United Kingdom
2879,15657,13,1,30.0,United Kingdom
2880,15681,16,5,1426.16,United Kingdom
2881,15683,16,1,193.75,United Kingdom
2882,15839,10,3,1048.49,United Kingdom
2883,17235,16,2,550.06,United Kingdom
2884,17289,18,3,931.02,United Kingdom
2885,13149,5,4,1676.06,United Kingdom
2886,13647,0,4,1648.12,United Kingdom
2887,13888,18,2,595.67,United Kingdom
2888,14212,19,1,1070.48,United Kingdom
2889,14480,2,1,279.05,United Kingdom
2890,15288,3,5,2306.52,United Kingdom
2891,15467,0,3,524.88,United Kingdom
2892,15513,0,19,14758.22,United Kingdom
2893,15993,4,7,2777.67,United Kingdom
2894,16308,6,4,2560.0,United Kingdom
2895,16520,16,3,1046.57,United Kingdom
2896,16730,6,3,743.11,United Kingdom
2897,17115,10,3,837.5,United Kingdom
2898,17290,7,2,513.01,United Kingdom
2899,18010,2,1,174.8,United Kingdom
2900,18226,1,11,5228.05,United Kingdom
2901,12394,23,2,1272.48,Belgium
2902,12707,9,1,603.42,France
2903,12856,0,6,2170.78,United Kingdom
2904,12902,10,1,138.68,United Kingdom
2905,12923,24,1,172.82,United Kingdom
2906,13502,7,3,292.0,United Kingdom
2907,13588,1,9,2478.95,United Kingdom
2908,13697,29,1,151.3,United Kingdom
2909,14397,2,19,2612.96,United Kingdom
2910,14765,11,3,254.11,United Kingdom
2911,14784,10,2,289.99,United Kingdom
2912,15025,24,1,361.96,United Kingdom
2913,15032,2,3,4959.1,United Kingdom
2914,15706,5,4,1060.56,United Kingdom
2915,16066,7,5,1521.04,United Kingdom
2916,16109,25,2,611.88,United Kingdom
2917,16412,13,1,135.99,United Kingdom
2918,17218,1,10,1951.97,United Kingdom
2919,17553,28,1,1487.6,United Kingdom
2920,17802,12,3,1285.04,United Kingdom
2921,17925,393,1,244.08,United Kingdom
2922,12397,3,2,2409.9,Belgium
2923,12398,5,1,1635.66,Switzerland
2924,12492,4,2,263.21,Germany
2925,13001,0,13,9785.97,United Kingdom
2926,13338,25,1,487.02,United Kingdom
2927,13929,7,2,842.65,United Kingdom
2928,14171,28,1,363.79,United Kingdom
2929,14489,14,1,463.38,United Kingdom
2930,15065,2,4,3158.13,United Kingdom
2931,15372,5,1,2007.4,United Kingdom
2932,15412,9,1,190.53,United Kingdom
2933,15608,19,4,1093.68,United Kingdom
2934,15732,19,2,294.12,United Kingdom
2935,15734,7,2,1339.45,United Kingdom
2936,15847,6,2,389.27,United Kingdom
2937,15975,14,1,371.01,United Kingdom
2938,16337,27,1,151.05,United Kingdom
2939,16440,11,5,3640.67,United Kingdom
2940,16808,20,2,288.42,United Kingdom
2941,17449,5,7,2519.21,United Kingdom
2942,17633,1,4,1324.84,United Kingdom
2943,17724,1,3,1033.0,United Kingdom
2944,12672,16,1,225.9,France
2945,12684,4,7,2283.63,France
2946,12814,0,1,125.92,Poland
2947,13171,9,3,468.41,United Kingdom
2948,13185,13,1,71.4,United Kingdom
2949,13937,7,1,158.85,United Kingdom
2950,13986,8,1,320.46,United Kingdom
2951,14371,13,1,100.5,United Kingdom
2952,14390,1,9,4642.57,United Kingdom
2953,14459,23,1,1837.92,United Kingdom
2954,14572,0,7,2804.54,United Kingdom
2955,15385,0,1,316.88,United Kingdom
2956,15822,24,2,885.47,United Kingdom
2957,16156,9,9,3092.04,United Kingdom
2958,16607,1,14,3347.71,United Kingdom
2959,16620,6,2,178.96,United Kingdom
2960,16642,14,2,688.33,United Kingdom
2961,17228,6,8,1906.09,United Kingdom
2962,17248,19,1,318.65,United Kingdom
2963,17514,27,1,208.65,United Kingdom
2964,17684,3,1,239.41,United Kingdom
2965,17734,4,3,700.63,United Kingdom
2966,17831,24,1,35.4,United Kingdom
2967,12953,0,1,329.85,United Kingdom
2968,13043,19,1,516.42,United Kingdom
2969,13425,6,3,1624.21,United Kingdom
2970,13436,22,1,196.89,United Kingdom
2971,13631,2,11,3070.42,United Kingdom
2972,14298,0,44,51527.3,United Kingdom
2973,14412,2,2,770.03,United Kingdom
2974,14908,4,1,277.8,United Kingdom
2975,15088,12,2,1160.07,United Kingdom
2976,15121,6,2,457.72,United Kingdom
2977,15122,11,3,1633.78,United Kingdom
2978,15222,5,1,585.0,United Kingdom
2979,15510,17,1,250.0,United Kingdom
2980,15571,2,4,650.43,United Kingdom
2981,15663,5,1,138.14,United Kingdom
2982,15677,9,1,657.23,United Kingdom
2983,15773,26,1,635.68,United Kingdom
2984,16207,16,1,394.38,United Kingdom
2985,16583,394,1,233.45,United Kingdom
2986,16848,12,1,281.42,United Kingdom
2987,17364,1,11,4462.68,United Kingdom
2988,17511,1,31,91062.38,United Kingdom
2989,17520,13,1,546.81,United Kingdom
2990,17835,0,3,342.24,United Kingdom
2991,17856,10,4,1418.03,United Kingdom
2992,17929,0,4,843.0,United Kingdom
2993,18126,20,1,200.92,United Kingdom
2994,12497,11,1,1043.1,Germany
2995,12610,3,5,2099.54,Italy
2996,13035,3,2,921.88,United Kingdom
2997,13131,1,3,1073.3,United Kingdom
2998,13666,5,3,84.65,United Kingdom
2999,13901,2,5,2867.2,United Kingdom
3000,14368,6,1,155.0,United Kingdom
3001,14446,10,4,1010.35,United Kingdom
3002,14485,29,1,162.8,United Kingdom
3003,14498,2,5,1957.32,United Kingdom
3004,14562,2,18,5006.77,United Kingdom
3005,14569,22,1,227.39,United Kingdom
3006,14798,12,3,173.74,United Kingdom
3007,15181,13,3,689.48,United Kingdom
3008,15692,19,1,191.04,United Kingdom
3009,15810,8,4,1391.98,United Kingdom
3010,15886,20,1,181.09,United Kingdom
3011,16321,2,5,373.65,Australia
3012,17288,0,7,1417.63,United Kingdom
3013,18022,26,1,612.72,United Kingdom
3014,18082,16,1,680.84,United Kingdom
3015,18179,0,6,1793.17,United Kingdom
3016,18277,18,1,110.38,United Kingdom
3017,12454,16,1,3528.34,Spain
3018,13253,24,2,1030.4,United Kingdom
3019,14078,0,6,1049.37,United Kingdom
3020,14184,26,1,452.89,United Kingdom
3021,15699,8,1,309.65,United Kingdom
3022,15945,386,1,181.0,United Kingdom
3023,15994,14,1,414.27,United Kingdom
3024,16205,17,4,757.63,United Kingdom
3025,16485,7,1,363.65,United Kingdom
3026,16659,27,1,39.12,United Kingdom
3027,17247,6,1,280.09,United Kingdom
3028,17512,6,10,2924.99,United Kingdom
3029,17640,16,1,621.66,United Kingdom
3030,18225,3,12,5504.96,United Kingdom
3031,18231,0,5,2071.77,United Kingdom
3032,12784,0,2,532.82,Portugal
3033,12876,3,2,2218.02,Belgium
3034,13058,15,3,271.4,United Kingdom
3035,13831,6,6,2198.45,United Kingdom
3036,14270,18,1,492.65,United Kingdom
3037,15136,13,4,1286.7,United Kingdom
3038,15609,22,1,298.48,United Kingdom
3039,16359,14,9,1750.92,United Kingdom
3040,16468,4,1,74.9,United Kingdom
3041,17110,3,1,163.3,United Kingdom
3042,17356,29,1,178.22,United Kingdom
3043,17408,1,1,32.65,United Kingdom
3044,17601,16,1,116.01,United Kingdom
3045,17659,0,12,2999.46,United Kingdom
3046,18164,28,1,399.65,United Kingdom
3047,12551,378,1,168.0,Spain
3048,12739,8,2,1013.04,United Arab Emirates
3049,12938,16,1,114.14,United Kingdom
3050,13079,5,5,220.1,United Kingdom
3051,13196,2,4,1797.78,United Kingdom
3052,13246,9,6,1961.52,United Kingdom
3053,13336,7,1,795.12,United Kingdom
3054,13358,14,1,439.03,United Kingdom
3055,13790,25,1,348.8,United Kingdom
3056,13816,14,2,571.67,Germany
3057,13848,15,3,1255.0,United Kingdom
3058,13865,4,4,501.56,United Kingdom
3059,13918,0,2,1212.84,United Kingdom
3060,13953,2,7,3515.68,United Kingdom
3061,14175,9,3,3222.3,United Kingdom
3062,14321,1,5,1530.75,United Kingdom
3063,14959,8,4,695.42,United Kingdom
3064,15492,4,2,659.46,United Kingdom
3065,15523,14,1,412.01,United Kingdom
3066,15739,26,1,449.12,United Kingdom
3067,16260,10,1,1035.45,United Kingdom
3068,16374,8,2,466.73,United Kingdom
3069,16423,15,1,346.12,United Kingdom
3070,18263,16,3,1213.16,United Kingdom
3071,12789,25,1,91.85,Netherlands
3072,12844,20,2,325.96,United Kingdom
3073,13777,1,33,25977.16,United Kingdom
3074,13822,0,2,632.0,United Kingdom
3075,14223,10,3,991.13,United Kingdom
3076,14286,5,3,4628.75,United Kingdom
3077,15195,23,1,3861.0,United Kingdom
3078,15551,27,1,436.06,United Kingdom
3079,16152,14,1,1829.04,United Kingdom
3080,16365,0,9,1540.42,United Kingdom
3081,16551,23,3,922.12,United Kingdom
3082,17054,5,5,1356.33,United Kingdom
3083,17303,382,1,250.04,United Kingdom
3084,17668,22,2,347.75,United Kingdom
3085,18061,6,10,2119.41,United Kingdom
3086,12646,9,2,1346.97,USA
3087,12674,8,4,1970.6,France
3088,12748,0,209,33053.19,United Kingdom
3089,13174,3,3,2742.82,United Kingdom
3090,13762,25,1,306.72,United Kingdom
3091,13769,1,10,2796.51,United Kingdom
3092,13787,5,2,309.04,United Kingdom
3093,14491,13,2,340.93,United Kingdom
3094,14920,19,2,977.77,United Kingdom
3095,14995,26,2,231.98,United Kingdom
3096,15052,6,1,207.73,United Kingdom
3097,15320,4,1,267.13,United Kingdom
3098,15335,13,1,170.22,United Kingdom
3099,15805,4,17,5488.18,United Kingdom
3100,15830,28,1,576.0,United Kingdom
3101,16708,5,1,656.63,United Kingdom
3102,16951,2,3,1277.75,United Kingdom
3103,17134,5,2,413.2,United Kingdom
3104,17372,0,8,1337.18,United Kingdom
3105,17540,3,2,578.9,United Kingdom
3106,12816,14,2,572.2,Poland
3107,12843,6,8,1702.26,United Kingdom
3108,12847,13,1,843.64,United Kingdom
3109,13866,4,1,145.67,United Kingdom
3110,14515,8,6,2076.89,United Kingdom
3111,14544,15,2,2004.3,United Kingdom
3112,14916,0,4,1268.98,United Kingdom
3113,14934,11,2,1890.94,Channel Islands
3114,15417,15,1,508.8,United Kingdom
3115,15611,0,13,1591.45,United Kingdom
3116,15749,12,3,44534.3,United Kingdom
3117,15867,0,15,3810.14,United Kingdom
3118,16555,8,2,285.89,United Kingdom
3119,16737,13,1,417.6,United Kingdom
3120,16906,11,4,559.59,United Kingdom
3121,17340,0,11,12353.29,United Kingdom
3122,17651,0,10,3945.0,United Kingdom
3123,17897,10,3,541.81,United Kingdom
3124,18270,12,2,283.15,United Kingdom
3125,12811,2,3,514.85,Portugal
3126,12872,13,2,599.97,United Kingdom
3127,13245,10,1,430.5,United Kingdom
3128,14019,6,3,1421.61,United Kingdom
3129,14109,2,1,144.2,United Kingdom
3130,14609,2,4,601.56,United Kingdom
3131,14755,0,11,5010.28,United Kingdom
3132,14976,0,7,790.86,United Kingdom
3133,15036,2,3,429.56,United Kingdom
3134,15299,2,7,4507.01,United Kingdom
3135,15493,16,5,1953.41,United Kingdom
3136,15500,9,4,1131.56,United Kingdom
3137,15802,10,1,451.42,United Kingdom
3138,16451,17,1,266.97,United Kingdom
3139,16586,25,1,463.95,United Kingdom
3140,16625,20,1,333.08,United Kingdom
3141,16919,0,11,2592.25,United Kingdom
3142,17144,14,2,984.57,United Kingdom
3143,17188,2,7,2474.23,United Kingdom
3144,17227,0,6,939.32,United Kingdom
3145,17351,7,3,587.15,United Kingdom
3146,17368,5,8,1878.87,United Kingdom
3147,17403,27,1,263.92,United Kingdom
3148,17411,3,3,778.94,United Kingdom
3149,17425,10,2,759.17,United Kingdom
3150,17480,7,1,511.82,United Kingdom
3151,12380,8,4,2724.81,Belgium
3152,12669,2,3,2744.03,France
3153,12734,373,1,110.4,France
3154,12764,3,1,1693.88,Lebanon
3155,13272,19,2,276.56,United Kingdom
3156,13570,20,1,239.49,United Kingdom
3157,13572,12,1,1384.25,United Kingdom
3158,13877,16,1,117.24,United Kingdom
3159,13984,12,5,920.51,United Kingdom
3160,14029,12,2,467.66,United Kingdom
3161,14224,7,4,1009.73,United Kingdom
3162,15351,3,7,1934.66,United Kingdom
3163,15361,382,1,418.92,United Kingdom
3164,15610,11,1,112.46,United Kingdom
3165,16660,6,4,1267.65,United Kingdom
3166,16830,29,1,325.91,United Kingdom
3167,16875,12,5,2095.53,United Kingdom
3168,16915,0,6,621.68,United Kingdom
3169,17716,5,11,5655.99,United Kingdom
3170,17940,2,10,4020.04,United Kingdom
3171,18127,1,3,347.08,United Kingdom
3172,12510,10,2,982.57,Spain
3173,12517,3,5,2481.6,Germany
3174,12557,2,5,11990.96,Spain
3175,12769,15,1,1143.6,Brazil
3176,12976,18,1,738.6,United Kingdom
3177,13018,0,28,7277.7,United Kingdom
3178,13141,2,5,2388.75,United Kingdom
3179,13476,16,2,1238.47,United Kingdom
3180,13492,4,3,1269.84,Switzerland
3181,13854,3,25,8109.52,United Kingdom
3182,13926,14,1,223.85,United Kingdom
3183,13933,8,2,608.79,United Kingdom
3184,14352,11,4,1078.96,United Kingdom
3185,14549,29,1,289.24,United Kingdom
3186,14552,19,1,164.22,United Kingdom
3187,14667,1,25,9175.04,United Kingdom
3188,14740,2,3,1448.21,United Kingdom
3189,14953,16,1,285.67,United Kingdom
3190,15552,24,1,90.12,United Kingdom
3191,16182,2,4,6617.65,United Kingdom
3192,16198,5,1,400.68,United Kingdom
3193,16914,27,1,183.76,United Kingdom
3194,17237,2,2,314.69,United Kingdom
3195,17451,4,7,1721.4,United Kingdom
3196,17537,20,2,887.67,United Kingdom
3197,18056,6,1,363.65,United Kingdom
3198,12426,1,1,582.73,Germany
3199,12618,12,1,177.31,Italy
3200,12753,3,6,21429.39,Japan
3201,12781,2,2,826.74,Czech Republic
3202,13033,378,1,190.55,United Kingdom
3203,13072,12,1,177.15,United Kingdom
3204,13162,10,4,1688.29,United Kingdom
3205,13548,20,2,678.16,United Kingdom
3206,13924,2,6,1838.85,United Kingdom
3207,14114,17,2,386.53,United Kingdom
3208,14595,0,6,1740.6,United Kingdom
3209,14756,6,1,738.96,United Kingdom
3210,14886,29,1,364.8,United Kingdom
3211,15708,0,7,3235.25,United Kingdom
3212,15838,2,19,33643.08,United Kingdom
3213,15932,3,8,2495.87,United Kingdom
3214,16112,11,4,195.74,United Kingdom
3215,16679,387,1,129.75,United Kingdom
3216,17371,8,3,418.4,United Kingdom
3217,17654,23,1,117.55,United Kingdom
3218,17735,0,19,13110.02,United Kingdom
3219,12792,2,1,400.54,Portugal
3220,13184,4,10,1668.95,United Kingdom
3221,13270,387,1,590.0,United Kingdom
3222,13310,11,3,1132.03,United Kingdom
3223,13522,21,1,125.8,United Kingdom
3224,13962,12,2,169.55,United Kingdom
3225,14005,0,5,2874.72,United Kingdom
3226,14093,3,1,433.86,United Kingdom
3227,14460,9,3,434.34,United Kingdom
3228,14626,10,4,2791.27,United Kingdom
3229,14805,0,4,546.4,United Kingdom
3230,15182,14,2,622.85,United Kingdom
3231,15428,6,1,93.78,United Kingdom
3232,15442,25,1,594.0,United Kingdom
3233,15712,0,5,1072.36,United Kingdom
3234,15729,19,1,85.0,United Kingdom
3235,15776,1,1,241.62,United Kingdom
3236,16256,12,1,752.43,United Kingdom
3237,16356,4,3,211.77,United Kingdom
3238,16978,7,1,344.33,United Kingdom
3239,17181,17,2,239.92,United Kingdom
3240,17311,3,2,1384.85,United Kingdom
3241,18185,26,1,304.25,United Kingdom
3242,18203,25,1,160.42,United Kingdom
3243,18276,3,1,335.86,United Kingdom
3244,12977,24,1,39.24,United Kingdom
3245,12990,22,3,409.5,United Kingdom
3246,13013,2,13,4810.94,United Kingdom
3247,13142,10,1,307.09,United Kingdom
3248,13437,5,7,3408.06,United Kingdom
3249,13592,10,4,247.96,United Kingdom
3250,14356,9,2,701.23,United Kingdom
3251,14400,17,1,574.7,United Kingdom
3252,14502,0,11,2429.83,United Kingdom
3253,15045,3,2,735.66,United Kingdom
3254,15550,5,4,575.63,United Kingdom
3255,15556,15,1,279.77,United Kingdom
3256,15759,14,3,253.04,United Kingdom
3257,16212,10,2,690.34,United Kingdom
3258,16409,4,5,2022.98,United Kingdom
3259,16705,0,20,14034.99,United Kingdom
3260,16712,0,11,3611.31,United Kingdom
3261,16739,14,1,323.0,United Kingdom
3262,17426,13,6,5037.26,United Kingdom
3263,17442,2,6,2248.56,United Kingdom
3264,17649,6,1,868.49,United Kingdom
3265,17877,8,1,237.61,United Kingdom
3266,17979,5,4,732.41,United Kingdom
3267,18196,8,2,686.63,United Kingdom
3268,18287,2,3,1837.28,United Kingdom
3269,12642,6,3,1013.26,Germany
3270,12681,0,22,13787.54,France
3271,12718,1,1,238.25,France
3272,13266,2,12,3834.26,United Kingdom
3273,13294,26,2,873.74,United Kingdom
3274,13385,16,1,534.57,United Kingdom
3275,13503,1,1,216.85,United Kingdom
3276,13532,24,1,210.31,United Kingdom
3277,13747,394,1,79.6,United Kingdom
3278,14176,13,4,576.9,United Kingdom
3279,14267,0,3,1516.24,United Kingdom
3280,14312,6,6,1611.59,United Kingdom
3281,14758,2,4,1484.06,United Kingdom
3282,15341,10,1,2020.52,United Kingdom
3283,16037,15,3,855.02,United Kingdom
3284,16293,9,10,2248.99,United Kingdom
3285,16454,4,2,6.9,United Kingdom
3286,16752,393,1,207.5,United Kingdom
3287,17354,10,1,1393.06,United Kingdom
3288,17597,20,1,2044.37,United Kingdom
3289,17795,10,2,342.83,United Kingdom
3290,17880,385,1,458.92,United Kingdom
3291,17920,2,17,4119.5,United Kingdom
3292,18069,12,5,2009.24,United Kingdom
3293,18230,0,7,2810.2,United Kingdom
3294,12455,3,6,2466.86,Cyprus
3295,13055,8,3,1214.41,United Kingdom
3296,13167,9,4,791.33,United Kingdom
3297,13211,1,3,1095.42,United Kingdom
3298,13212,10,3,786.83,United Kingdom
3299,13692,13,3,1488.32,United Kingdom
3300,13950,2,4,745.06,United Kingdom
3301,14560,0,22,2237.77,United Kingdom
3302,14772,11,1,139.26,United Kingdom
3303,14857,16,2,1173.12,United Kingdom
3304,15437,8,1,200.16,United Kingdom
3305,15678,12,1,352.7,United Kingdom
3306,15782,0,3,2614.74,United Kingdom
3307,16686,1,7,2959.88,United Kingdom
3308,16866,8,3,207.74,United Kingdom
3309,16940,7,3,3049.88,United Kingdom
3310,16989,6,6,1133.25,United Kingdom
3311,17997,1,8,1962.46,United Kingdom
3312,18119,388,1,180.7,United Kingdom
3313,18138,13,1,152.65,United Kingdom
3314,18204,0,3,1975.35,United Kingdom
3315,18210,0,6,2621.38,United Kingdom
3316,18281,18,1,80.82,United Kingdom
3317,12403,9,1,427.7,Denmark
3318,13227,8,1,257.7,United Kingdom
3319,13332,5,1,350.9,United Kingdom
3320,13593,0,5,2011.88,United Kingdom
3321,13764,0,3,1519.42,United Kingdom
3322,14218,2,1,169.48,United Kingdom
3323,14309,6,9,2352.53,United Kingdom
3324,14710,0,4,599.48,United Kingdom
3325,14849,5,25,7930.54,United Kingdom
3326,15016,10,1,170.04,United Kingdom
3327,15211,20,2,894.41,United Kingdom
3328,15687,7,9,2993.1,United Kingdom
3329,15799,5,3,884.14,United Kingdom
3330,15981,0,8,3408.48,United Kingdom
3331,16248,21,1,152.94,United Kingdom
3332,16546,8,2,787.15,United Kingdom
3333,16616,6,2,500.42,United Kingdom
3334,16618,5,5,2647.59,United Kingdom
3335,16654,9,4,601.27,United Kingdom
3336,16841,5,6,1869.82,United Kingdom
3337,16855,3,2,328.4,United Kingdom
3338,16983,3,7,1905.87,United Kingdom
3339,17490,3,7,2092.32,United Kingdom
3340,17695,0,2,765.34,United Kingdom
3341,17827,19,5,1987.33,United Kingdom
3342,12668,0,4,3807.15,Germany
3343,12794,13,2,860.41,Portugal
3344,12939,6,8,11581.8,United Kingdom
3345,13068,1,2,344.0,United Kingdom
3346,13165,6,2,1021.48,United Kingdom
3347,13323,12,5,787.85,United Kingdom
3348,13352,20,1,397.98,United Kingdom
3349,13410,4,5,1003.06,United Kingdom
3350,13448,7,6,3534.69,United Kingdom
3351,13649,2,2,346.6,United Kingdom
3352,13744,10,2,1080.52,United Kingdom
3353,14199,25,1,185.4,United Kingdom
3354,14910,14,4,434.35,United Kingdom
3355,15507,9,1,475.86,United Kingdom
3356,15525,8,3,734.37,United Kingdom
